SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058506497159	0:0	2	0.0	30	236
1058506501436	0:5	2	1.4189176645316997	30	236
1058506506457	0:10	2	1.8615463652709994	30	358
1058506511487	0:15	2	2.060306910370443	30	432
1058506516507	0:20	2	2.2087075597084054	30	432
1058506521528	0:25	2	2.274118817997735	30	432
1058506526548	0:30	2	2.369843880939818	30	1128
1058506531568	0:35	2	2.465132859845888	30	1128
1058506536589	0:40	2	2.5309797562893084	30	1128
1058506541358	0:45	2	2.5309797562893084	30	1450
1058506546379	0:50	2	2.571037257377646	30	1450
1058506551349	0:55	2	2.6257816348959713	30	1618
1058506556369	1:0	2	2.6496598639455784	30	1618
1058506561390	1:5	2	2.6496598639455784	30	1618
1058506566490	1:10	2	2.6668815547414266	30	2475
1058506571510	1:15	2	2.667376287092149	30	2475
1058506576528	1:20	2	2.6723302599616168	30	2475
1058506581546	1:25	2	2.676888010175169	30	2475
1058506586575	1:30	2	2.6836481791122657	30	2752
1058506591593	1:35	2	2.6949301685431286	30	2752
1058506596361	1:40	2	2.6949301685431286	30	2989
1058506601379	1:45	2	2.690104991866827	30	2989
1058506606398	1:50	2	2.715171741337542	30	2989
1058506611416	1:55	2	2.72108463339661	30	2989
1058506616435	2:0	2	2.7209845870715434	30	2989
1058506621453	2:5	2	2.758063511553622	30	2989
1058506626472	2:10	2	2.7682149046793763	30	2989
1058506631490	2:15	2	2.779925876522782	30	2989
1058506636509	2:20	2	2.779467927251498	30	2989
1058506641527	2:25	2	2.785176184690158	30	5554
1058506646545	2:30	2	2.791773700538917	30	5554
1058506651564	2:35	2	2.7930121952115967	30	5554
1058506656582	2:40	2	2.790461871713386	30	5554
1058506661350	2:45	2	2.7891219987964053	30	5554
1058506666368	2:50	2	2.785525776795847	30	5554
1058506671387	2:55	2	2.7823215812174955	30	5554
1058506676405	3:0	2	2.783502014657825	30	5554
1058506681424	3:5	2	2.7907311385119207	30	5554
1058506686442	3:10	2	2.794245769214502	30	5554
1058506691461	3:15	2	2.8025833735819714	30	5554
1058506696479	3:20	2	2.8107120700351547	30	6288
1058506701497	3:25	2	2.8158601695393535	30	6288
1058506706516	3:30	2	2.8158601695393535	30	6288
1058506711534	3:35	2	2.8158601695393535	30	6440
1058506716553	3:40	2	2.8158601695393535	30	6440
1058506721571	3:45	2	2.8158601695393535	30	6440
1058506726590	3:50	2	2.8158601695393535	30	6440
1058506731357	3:55	2	2.8158601695393535	30	6440
1058506736376	4:0	2	2.8158601695393535	30	6440
1058506741394	4:5	2	2.8158601695393535	30	6440
1058506746413	4:10	2	2.8158601695393535	30	6440
1058506751388	4:15	2	2.8158601695393535	30	6440
1058506756407	4:20	2	2.8158601695393535	30	6440
1058506761425	4:25	2	2.8158601695393535	30	6440
1058506766444	4:30	2	2.8158601695393535	30	9478
1058506771462	4:35	2	2.8158601695393535	30	9478
1058506776481	4:40	2	2.8158601695393535	30	9478
1058506781499	4:45	2	2.8158601695393535	30	9478
1058506786517	4:50	2	2.8158601695393535	30	9478
1058506791536	4:55	2	2.8158601695393535	30	9478
1058506796554	5:0	2	2.8158601695393535	30	9478
