SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058453794828	0:5	2	1.7865148228488792	30	236
1058453799828	0:10	2	1.6865911679957113	30	358
1058453804828	0:15	2	1.6865911679957113	30	358
1058453809609	0:20	2	1.6606570683983424	30	432
1058453814640	0:25	2	1.6606570683983424	30	432
1058453819640	0:30	2	1.6246565934065935	30	1128
1058453824656	0:35	2	1.6246565934065935	30	1128
1058453829671	0:40	2	1.641132917490745	30	1128
1058453834734	0:45	2	1.6614807218136989	30	1450
1058453839734	0:50	2	1.7161592039801		30	1450
1058453844734	0:55	2	1.7161592039801		30	1618
1058453849734	1:0	2	1.7315227765726684	30	1618
1058453854734	1:5	2	1.7315227765726684	30	1618
1058453859734	1:10	2	1.732001779495912	30	2475
1058453864734	1:15	2	1.732001779495912	30	2475
1058453869734	1:20	2	1.7214785981914713	30	2475
1058453874734	1:25	2	1.7214785981914713	30	2475
1058453879843	1:30	2	1.7073131461824205	30	2752
1058453884843	1:35	2	1.7073131461824205	30	2752
1058453889843	1:40	2	1.7231302467565506	30	2989
1058453894843	1:45	2	1.7231302467565506	30	2989
1058453899843	1:50	2	1.7137919511147182	30	2989
1058453904843	1:55	2	1.7137919511147182	30	2989
1058453909843	2:0	2	1.7137919511147182	30	2989
1058453914843	2:5	2	1.700933432665761	30	2989
1058453919703	2:10	2	1.700933432665761	30	2989
1058453924718	2:15	2	1.6942363813229573	30	2989
1058453929875	2:20	2	1.6898382722707972	30	2989
1058453934640	2:25	2	1.6898382722707972	30	5554
1058453939828	2:30	2	1.6872428277517433	30	5554
1058453944656	2:35	2	1.6872428277517433	30	5554
1058453949671	2:40	2	1.6879864291772693	30	5554
1058453954843	2:45	2	1.6879864291772693	30	5554
1058453959890	2:50	2	1.6774623061413414	30	5554
1058453964781	2:55	2	1.6774623061413414	30	5554
1058453969812	3:0	2	1.6766028539093052	30	5554
1058453974703	3:5	2	1.6766028539093052	30	5554
1058453979609	3:10	2	1.6782119376417561	30	5554
1058453984734	3:15	2	1.6782119376417561	30	5554
1058453989671	3:20	2	1.6745998257371921	30	6288
1058453994734	3:25	2	1.6745998257371921	30	6288
1058453999734	3:30	2	1.6760321311234894	30	6288
1058454004796	3:35	2	1.6777468720707507	30	6440
1058454009718	3:40	2	1.681922094666634	30	6440
1058454014687	3:45	2	1.681922094666634	30	6440
1058454019812	3:50	2	1.6875631032189224	30	6440
1058454024703	3:55	2	1.6875631032189224	30	6440
1058454029812	4:0	2	1.6880726311215484	30	6440
1058454034781	4:5	2	1.6884895606541483	30	6440
1058454039734	4:10	2	1.6884895606541483	30	6440
1058454044609	4:15	2	1.6870466859388256	30	6440
1058454049609	4:20	2	1.6870466859388256	30	6440
1058454054781	4:25	2	1.6864446647289104	30	6440
1058454059687	4:30	2	1.6895761928522937	30	9478
1058454064640	4:35	2	1.6895761928522937	30	9478
1058454069703	4:40	2	1.6919816094152147	30	9478
1058454074718	4:45	2	1.6953953529944394	30	9478
1058454079640	4:50	2	1.6953953529944394	30	9478
1058454084718	4:55	2	1.7001633646290946	30	9478
1058454089718	5:0	2	1.7015882531435722	30	9478
