SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058453005734	0:5	4	0.8522049395105089	30	358
1058453010734	0:10	4	0.8522049395105089	30	358
1058453015828	0:15	4	0.8701658318036152	30	358
1058453020765	0:20	4	0.8701658318036152	30	358
1058453025828	0:25	4	0.8701658318036152	30	358
1058453030718	0:30	4	0.8701658318036152	30	358
1058453035859	0:35	4	0.8534881310251891	30	1450
1058453040671	0:40	4	0.8534881310251891	30	1450
1058453045671	0:45	4	0.8534881310251891	30	1450
1058453050671	0:50	4	0.8534881310251891	30	1450
1058453055671	0:55	4	0.9027962918080464	30	1450
1058453060671	1:0	4	0.9027962918080464	30	1450
1058453065671	1:5	4	0.9027962918080464	30	1450
1058453070671	1:10	4	0.8992754325594919	30	2594
1058453075671	1:15	4	0.8992754325594919	30	2594
1058453080671	1:20	4	0.8992754325594919	30	2594
1058453085687	1:25	4	0.915166851178238	30	2594
1058453090687	1:30	4	0.915166851178238	30	2594
1058453095750	1:35	4	0.915166851178238	30	2594
1058453100765	1:40	4	0.915166851178238	30	2594
1058453105828	1:45	4	0.9100915581380428	30	2594
1058453110843	1:50	4	0.9100915581380428	30	2594
1058453115625	1:55	4	0.9100915581380428	30	2594
1058453120640	2:0	4	0.9032299318205432	30	2594
1058453125640	2:5	4	0.9032299318205432	30	2594
1058453130640	2:10	4	0.9032299318205432	30	2594
1058453135640	2:15	4	0.9032299318205432	30	2594
1058453140656	2:20	4	0.8994723982861795	30	2594
1058453145656	2:25	4	0.8994723982861795	30	2594
1058453150656	2:30	4	0.8994723982861795	30	6288
1058453155671	2:35	4	0.8968154834721916	30	6288
1058453160671	2:40	4	0.8968154834721916	30	6288
1058453165687	2:45	4	0.8968154834721916	30	6288
1058453170687	2:50	4	0.8982204537455183	30	6288
1058453175687	2:55	4	0.8982204537455183	30	6288
1058453180687	3:0	4	0.8982204537455183	30	6288
1058453185703	3:5	4	0.902285289992575	30	6288
1058453190703	3:10	4	0.902285289992575	30	6288
1058453195703	3:15	4	0.902285289992575	30	6288
1058453200703	3:20	4	0.9020744388004197	30	6288
1058453205703	3:25	4	0.9020744388004197	30	6288
1058453210703	3:30	4	0.9020744388004197	30	6288
1058453215703	3:35	4	0.9020744388004197	30	6288
1058453220703	3:40	4	0.9020744388004197	30	6288
1058453225703	3:45	4	0.9020744388004197	30	6288
1058453230703	3:50	4	0.9020744388004197	30	6288
1058453235718	3:55	4	0.9020744388004197	30	6288
1058453240718	4:0	4	0.9020744388004197	30	6288
1058453245718	4:5	4	0.9020744388004197	30	6288
1058453250718	4:10	4	0.9020744388004197	30	6288
1058453255718	4:15	4	0.9020744388004197	30	6288
1058453260718	4:20	4	0.9020744388004197	30	6288
1058453265718	4:25	4	0.9020744388004197	30	6288
1058453270718	4:30	4	0.9020744388004197	30	6288
1058453275718	4:35	4	0.9020744388004197	30	6288
1058453280718	4:40	4	0.9020744388004197	30	10319
1058453285718	4:45	4	0.9020744388004197	30	10319
1058453290718	4:50	4	0.9020744388004197	30	10319
1058453295718	4:55	4	0.9020744388004197	30	10319
1058453300718	5:0	4	0.9020744388004197	30	10319
