SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058505915598	0:5	1	1.9806399021805585	30	112
1058505920616	0:10	1	2.390721015977059	30	243
1058505925674	0:15	1	2.576983745970784	30	428
1058505930692	0:20	1	2.6268443074212726	30	428
1058505935710	0:25	1	2.6577826624536334	30	895
1058505940728	0:30	1	2.7128195045222174	30	895
1058505945746	0:35	1	2.7042797566144796	30	1108
1058505950764	0:40	1	2.7290441844960296	30	1108
1058505955781	0:45	1	2.730117615964054	30	1448
1058505960799	0:50	1	2.7282130790947376	30	1448
1058505965817	0:55	1	2.7439894700039074	30	1631
1058505970796	1:0	1	2.7796115960449335	30	1890
1058505975814	1:5	1	2.7796115960449335	30	1890
1058505980581	1:10	1	2.7936638517200274	30	1890
1058505985599	1:15	1	2.7945649691710437	30	1890
1058505990617	1:20	1	2.7945649691710437	30	1890
1058505995645	1:25	1	2.7927220440216787	30	2945
1058506000662	1:30	1	2.794870170191735	30	2945
1058506005680	1:35	1	2.794870170191735	30	2945
1058506010698	1:40	1	2.797354285445036	30	2945
1058506015716	1:45	1	2.796744840319142	30	3135
1058506020734	1:50	1	2.811113533264821	30	3135
1058506025752	1:55	1	2.8201186356895698	30	3135
1058506030820	2:0	1	2.832669361139781	30	3784
1058506035587	2:5	1	2.825986546674242	30	3784
1058506040605	2:10	1	2.825986546674242	30	3898
1058506045623	2:15	1	2.8375740553824547	30	3994
1058506050641	2:20	1	2.834417579088224	30	3994
1058506055659	2:25	1	2.832619066871513	30	3994
1058506060677	2:30	1	2.82665396618885	30	3994
1058506065694	2:35	1	2.8271949390885287	30	3994
1058506070712	2:40	1	2.821838462475896	30	5404
1058506075730	2:45	1	2.8167745333093115	30	5404
1058506080748	2:50	1	2.8185434743098705	30	5404
1058506085766	2:55	1	2.8185434743098705	30	5404
1058506090633	3:0	1	2.8118902833484287	30	5404
1058506095651	3:5	1	2.8109784394636836	30	5404
1058506100669	3:10	1	2.8119791825181855	30	5404
1058506105687	3:15	1	2.8112760310451437	30	6288
1058506110705	3:20	1	2.8082265755155977	30	6288
1058506115723	3:25	1	2.8169301690667212	30	6288
1058506120741	3:30	1	2.818926555216116	30	6288
1058506125759	3:35	1	2.8157334582104965	30	6440
1058506130777	3:40	1	2.8236742256665956	30	6530
1058506135794	3:45	1	2.823255813953489	30	6794
1058506140812	3:50	1	2.823255813953489	30	6794
1058506145579	3:55	1	2.820911382395098	30	6794
1058506150597	4:0	1	2.830369048646886	30	7402
1058506155615	4:5	1	2.8317338571676385	30	7402
1058506160633	4:10	1	2.8305010154169175	30	7402
1058506165651	4:15	1	2.8305010154169175	30	7402
1058506170709	4:20	1	2.828293581921309	30	7978
1058506175727	4:25	1	2.832479046893399	30	7978
1058506180706	4:30	1	2.8364603966708897	30	7978
1058506185723	4:35	1	2.8353964982407933	30	7978
1058506190741	4:40	1	2.8429794773364834	30	7978
1058506195759	4:45	1	2.842364769369138	30	8942
1058506200777	4:50	1	2.8464341818383265	30	8942
1058506205795	4:55	1	2.844390405229267	30	8942
1058506210813	5:0	1	2.8423415492957753	30	8942
