SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058505915822	0:5	0	4.689198144466534	30	112
1058505920591	0:10	0	4.665335994677312	30	243
1058505925611	0:15	0	4.6294209702660405	30	428
1058505930681	0:20	0	4.63540575154267	30	638
1058505935701	0:25	0	4.690436628819348	30	638
1058505940730	0:30	0	4.760173027600198	30	895
1058505945750	0:35	0	4.785183730898857	30	1108
1058505950770	0:40	0	4.747300280412863	30	1283
1058505955790	0:45	0	4.720613201571012	30	1283
1058505960809	0:50	0	4.710250429947935	30	1448
1058505965578	0:55	0	4.687225535819623	30	1631
1058505970598	1:0	0	4.725393605718149	30	1890
1058505975618	1:5	0	4.723011002578161	30	1890
1058505980637	1:10	0	4.74788829512153	30	1890
1058505985657	1:15	0	4.723346654634524	30	2383
1058505990677	1:20	0	4.701506427034258	30	2383
1058505995697	1:25	0	4.730717185385656	30	2723
1058506000716	1:30	0	4.75008706834195	30	2723
1058506005736	1:35	0	4.751849083833724	30	2945
1058506010756	1:40	0	4.74580981542283	30	3063
1058506015776	1:45	0	4.736981392788974	30	3135
1058506020795	1:50	0	4.704473319842368	30	3196
1058506025815	1:55	0	4.696874425821203	30	3429
1058506030584	2:0	0	4.688285358902285	30	3429
1058506035604	2:5	0	4.701069944795402	30	3784
1058506040623	2:10	0	4.697415925959866	30	3898
1058506045612	2:15	0	4.6861544731293305	30	3994
1058506050632	2:20	0	4.694240345293777	30	4168
1058506055651	2:25	0	4.682193011103854	30	4372
1058506060671	2:30	0	4.701592314158007	30	4578
1058506065711	2:35	0	4.7205295471987725	30	4578
1058506070731	2:40	0	4.710109029955176	30	4578
1058506075750	2:45	0	4.7050216400584715	30	5056
1058506080770	2:50	0	4.711116725264392	30	5056
1058506085790	2:55	0	4.731397936475825	30	5185
1058506090810	3:0	0	4.731397936475825	30	5407
1058506095579	3:5	0	4.723871250952192	30	5407
1058506100598	3:10	0	4.720242195943599	30	5407
1058506105618	3:15	0	4.726166985356557	30	6142
1058506110638	3:20	0	4.722985905689927	30	6142
1058506115658	3:25	0	4.737412516335126	30	6142
1058506120677	3:30	0	4.737891689081534	30	6288
1058506125697	3:35	0	4.739551698392829	30	6440
1058506130717	3:40	0	4.736888506849166	30	6530
1058506135737	3:45	0	4.744796307659473	30	6794
1058506140756	3:50	0	4.74218745896085	30	6862
1058506145776	3:55	0	4.738428962454166	30	6862
1058506150796	4:0	0	4.734458237071709	30	7308
1058506155816	4:5	0	4.7280520146303475	30	7402
1058506160584	4:10	0	4.724502943303685	30	7594
1058506165604	4:15	0	4.721609022769458	30	7594
1058506170624	4:20	0	4.720025560774474	30	7750
1058506175643	4:25	0	4.710135816595585	30	7978
1058506180632	4:30	0	4.7341857394756195	30	8173
1058506185652	4:35	0	4.732658112705869	30	8173
1058506191130	4:40	0	4.7258725308774805	30	8443
1058506195658	4:45	0	4.70735485837157	30	8566
1058506200677	4:50	0	4.69727233058069	30	8743
1058506205697	4:55	0	4.693754066363044	30	8942
1058506210717	5:0	0	4.708968538430903	30	8942
