SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058496928765	0:0	2	0.0	30	236
1058496933796	0:5	2	0.0	30	236
1058496938796	0:10	2	0.8361686997429025	30	358
1058496943796	0:15	2	1.1544404619673436	30	432
1058496948796	0:20	2	1.1544404619673436	30	432
1058496953796	0:25	2	1.2793372378842593	30	432
1058496958796	0:30	2	1.2793372378842593	30	1128
1058496963796	0:35	2	1.358266253869969	30	1128
1058496968796	0:40	2	1.358266253869969	30	1128
1058496973796	0:45	2	1.3813584056037358	30	1450
1058496978671	0:50	2	1.4046248091392408	30	1450
1058496983671	0:55	2	1.4046248091392408	30	1618
1058496988671	1:0	2	1.432605577689243	30	1618
1058496993671	1:5	2	1.432605577689243	30	1618
1058496998671	1:10	2	1.4474933962794356	30	2475
1058497003671	1:15	2	1.4474933962794356	30	2475
1058497008671	1:20	2	1.473845625398695	30	2475
1058497013671	1:25	2	1.473845625398695	30	2475
1058497018671	1:30	2	1.5090330941205938	30	2752
1058497023671	1:35	2	1.5090330941205938	30	2752
1058497028765	1:40	2	1.523959716136502	30	2989
1058497033765	1:45	2	1.523959716136502	30	2989
1058497038765	1:50	2	1.534260825516287	30	2989
1058497043765	1:55	2	1.534260825516287	30	2989
1058497048765	2:0	2	1.5356428214107054	30	2989
1058497053765	2:5	2	1.5356428214107054	30	2989
1058497058765	2:10	2	1.5523591230860385	30	2989
1058497063765	2:15	2	1.5523591230860385	30	2989
1058497068765	2:20	2	1.5523591230860385	30	2989
1058497073765	2:25	2	1.5544123669123668	30	5554
1058497078765	2:30	2	1.5544123669123668	30	5554
1058497083765	2:35	2	1.5590184488626184	30	5554
1058497088765	2:40	2	1.5649952175679036	30	5554
1058497093765	2:45	2	1.5649952175679036	30	5554
1058497098765	2:50	2	1.5722531576802932	30	5554
1058497103765	2:55	2	1.5722531576802932	30	5554
1058497108765	3:0	2	1.5761133414247033	30	5554
1058497113765	3:5	2	1.5761133414247033	30	5554
1058497118765	3:10	2	1.579631587485386	30	5554
1058497123765	3:15	2	1.579631587485386	30	5554
1058497128765	3:20	2	1.5814178601606537	30	6288
1058497133765	3:25	2	1.5814178601606537	30	6288
1058497138765	3:30	2	1.5856685389235032	30	6288
1058497143765	3:35	2	1.5902865932884303	30	6440
1058497148765	3:40	2	1.5963940116741326	30	6440
1058497153765	3:45	2	1.5963940116741326	30	6440
1058497158765	3:50	2	1.596550632027051	30	6440
1058497163765	3:55	2	1.596550632027051	30	6440
1058497168765	4:0	2	1.5999342537804075	30	6440
1058497173765	4:5	2	1.5999342537804075	30	6440
1058497178765	4:10	2	1.6036938597681925	30	6440
1058497183765	4:15	2	1.6036938597681925	30	6440
1058497188765	4:20	2	1.6053719008264464	30	6440
1058497193765	4:25	2	1.6047657098367039	30	6440
1058497198765	4:30	2	1.6047657098367039	30	9478
1058497203765	4:35	2	1.604516514126542	30	9478
1058497208765	4:40	2	1.60628027741958	30	9478
1058497213765	4:45	2	1.60628027741958	30	9478
1058497218765	4:50	2	1.6055880857793763	30	9478
1058497223765	4:55	2	1.610232578627434	30	9478
1058497228765	5:0	2	1.610232578627434	30	9478
