SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058847150986	0:0	2	4.977253454382202	30	236
1058847155244	0:5	2	4.910577592205985	30	236
1058847160253	0:10	2	4.950709764410653	30	358
1058847165332	0:15	2	4.984116602821639	30	432
1058847170341	0:20	2	5.036919213059859	30	432
1058847175350	0:25	1	5.089239194002872	30	895
1058847180359	0:30	1	5.054297673976121	27	895
1058847185368	0:35	1	5.012191766324479	27	895
1058847190377	0:40	0	5.0011830997212705	27	1108
1058847195386	0:45	0	4.958463380997314	27	1283
1058847200395	0:50	0	4.97936607019004	27	1283
1058847205414	0:55	0	4.928820339724657	27	1448
1058847210172	1:0	0	4.908089659900445	27	1631
1058847215181	1:5	0	4.8793305557517135	27	1631
1058847220200	1:10	0	4.892329583954466	27	1890
1058847225209	1:15	0	4.903135016808694	27	1890
1058847230218	1:20	0	4.928269279438881	24	1890
1058847235227	1:25	0	4.91869485059657	24	1890
1058847240236	1:30	0	4.91771451564229	24	2383
1058847245245	1:35	0	4.925464079706345	24	2383
1058847250254	1:40	0	4.916924226814536	24	2383
1058847255273	1:45	0	4.907081063761615	24	2383
1058847260282	1:50	0	4.9040892890639665	24	2723
1058847265291	1:55	0	4.905865439388049	24	2723
1058847270300	2:0	0	4.916099754007973	24	2945
1058847275309	2:5	0	4.9058773214021345	24	2945
1058847280318	2:10	0	4.9004728736660494	24	3135
1058847285327	2:15	0	4.897937599153887	24	3196
1058847290336	2:20	0	4.886170116057089	24	3429
1058847295345	2:25	0	4.8786109603906676	24	3429
1058847300354	2:30	0	4.892335996194581	24	3429
1058847305384	2:35	0	4.920355441931428	24	3784
1058847310393	2:40	0	4.904119799885842	24	3898
1058847315402	2:45	0	4.89410434501696	24	3994
1058847320411	2:50	0	4.883236051122171	24	4168
1058847325420	2:55	0	4.881175272835628	24	4168
1058847330178	3:0	0	4.8729224789565295	24	4372
1058847335187	3:5	0	4.864782593453848	24	4372
1058847340196	3:10	0	4.856783545319124	24	4578
1058847345205	3:15	0	4.845933470389723	24	4578
1058847350214	3:20	0	4.8415514458934865	24	4578
1058847355223	3:25	0	4.832312250880484	24	5056
1058847360232	3:30	0	4.830450491605841	24	5056
1058847365241	3:35	0	4.822295918367344	24	5185
1058847370250	3:40	0	4.818457339773855	24	5185
1058847375269	3:45	0	4.816282949940896	24	5404
1058847380279	3:50	0	4.816282949940896	24	5407
1058847385289	3:55	0	4.806843230639244	24	5407
1058847390298	4:0	0	4.80006042155655	24	5407
1058847395308	4:5	0	4.793884765096669	24	6142
1058847400318	4:10	0	4.781894012645761	24	6142
1058847405328	4:15	0	4.781655297982662	24	6142
1058847410337	4:20	0	4.775769280288398	24	6229
1058847415347	4:25	0	4.774599629451028	24	6438
1058847420357	4:30	0	4.791392430245859	24	6440
1058847425366	4:35	0	4.803232431100341	24	6530
1058847430376	4:40	0	4.79489886508146	24	6794
1058847435386	4:45	0	4.794306086392867	24	6862
1058847440395	4:50	0	4.788519448664821	24	6862
1058847445392	4:55	0	4.801073315151491	24	7308
1058847450402	5:0	0	4.8030848001916295	24	7308
