SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058847155348	0:5	2	0.9123148778369752	30	236
1058847160267	0:10	2	0.9123148778369752	30	358
1058847165357	0:15	2	0.9123148778369752	30	432
1058847170268	0:20	2	0.8876172607879925	30	432
1058847175295	0:25	2	0.8876172607879925	30	432
1058847180405	0:30	2	0.8876172607879925	27	1128
1058847185244	0:35	2	0.8764472490419382	27	1128
1058847190303	0:40	2	0.8764472490419382	27	1128
1058847195373	0:45	2	0.8764472490419382	27	1128
1058847200222	0:50	2	0.8764472490419382	27	1450
1058847205302	0:55	2	0.8638689402448294	27	1450
1058847210372	1:0	2	0.8638689402448294	27	1618
1058847215241	1:5	2	0.8583187355681184	27	1618
1058847220331	1:10	2	0.8583187355681184	27	1618
1058847225180	1:15	2	0.8583187355681184	27	1618
1058847230230	1:20	2	0.8583187355681184	24	1618
1058847235421	1:25	2	0.8561414046076622	24	2475
1058847240250	1:30	2	0.8561414046076622	24	2475
1058847245360	1:35	2	0.8561414046076622	24	2475
1058847250199	1:40	2	0.8517970848296466	24	2475
1058847255359	1:45	2	0.8517970848296466	24	2475
1058847260409	1:50	2	0.8517970848296466	24	2752
1058847265288	1:55	2	0.8517970848296466	24	2752
1058847270338	2:0	2	0.8537706425030368	24	2989
1058847275227	2:5	2	0.8537706425030368	24	2989
1058847280257	2:10	2	0.8537706425030368	24	2989
1058847285196	2:15	2	0.8537706425030368	24	2989
1058847290236	2:20	2	0.8537706425030368	24	2989
1058847295336	2:25	2	0.8536860264519838	24	2989
1058847300355	2:30	2	0.8536860264519838	24	2989
1058847305214	2:35	2	0.8536860264519838	24	2989
1058847310234	2:40	2	0.8536860264519838	24	2989
1058847315344	2:45	2	0.8555572513459605	24	2989
1058847320374	2:50	2	0.8555572513459605	24	2989
1058847325263	2:55	2	0.8555572513459605	24	2989
1058847330343	3:0	2	0.8555572513459605	24	5554
1058847335204	3:5	2	0.8631428104292295	24	5554
1058847340254	3:10	2	0.8631428104292295	24	5554
1058847345364	3:15	2	0.8631428104292295	24	5554
1058847350394	3:20	2	0.8631428104292295	24	5554
1058847355283	3:25	2	0.8614699701602087	24	5554
1058847360303	3:30	2	0.8614699701602087	24	5554
1058847365212	3:35	2	0.8614699701602087	24	5554
1058847370242	3:40	2	0.8614699701602087	24	5554
1058847375352	3:45	2	0.8614699701602087	24	5554
1058847380392	3:50	2	0.8617254369072553	24	5554
1058847385261	3:55	1	0.8617254369072553	24	5404
1058847390280	4:0	1	0.8617254369072553	24	5404
1058847395380	4:5	1	0.8617254369072553	24	6288
1058847400400	4:10	1	0.8618760199984458	24	6288
1058847405259	4:15	1	0.8618760199984458	24	6288
1058847410299	4:20	1	0.8618760199984458	24	6288
1058847415379	4:25	1	0.8618760199984458	24	6438
1058847420178	4:30	1	0.8618760199984458	24	6440
1058847425258	4:35	1	0.8619463471500804	24	6530
1058847430287	4:40	1	0.8619463471500804	24	6530
1058847435367	4:45	1	0.8619463471500804	24	6530
1058847440397	4:50	1	0.8619463471500804	24	6530
1058847445186	4:55	1	0.864800161118474	24	6794
1058847450226	5:0	1	0.864800161118474	24	6794
