SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058459922921	0:0	2	1.8120645397873123	30	236
1058459927921	0:5	2	1.8120645397873123	30	236
1058459932921	0:10	2	1.7044084783639195	30	358
1058459937921	0:15	2	1.7044084783639195	30	358
1058459943031	0:20	2	1.685353798126951	30	432
1058459948031	0:25	2	1.685353798126951	30	432
1058459953031	0:30	2	1.6594177481585408	30	1128
1058459958031	0:35	2	1.6594177481585408	30	1128
1058459963031	0:40	2	1.6688497537580897	30	1128
1058459968062	0:45	2	1.649066574262572	30	1450
1058459972875	0:50	2	1.649066574262572	30	1450
1058459978046	0:55	2	1.6415464270757987	30	1618
1058459983046	1:0	2	1.6415464270757987	30	1618
1058459988046	1:5	2	1.638999310095601	30	1618
1058459993046	1:10	2	1.6306887935641348	30	2475
1058459998046	1:15	2	1.6306887935641348	30	2475
1058460003046	1:20	2	1.6510482140362905	30	2475
1058460008046	1:25	2	1.6510482140362905	30	2475
1058460013046	1:30	2	1.6510482140362905	30	2752
1058460017875	1:35	2	1.6851616418452597	30	2752
1058460022890	1:40	2	1.6851616418452597	30	2989
1058460027937	1:45	2	1.6870446856644734	30	2989
1058460033000	1:50	2	1.6870446856644734	30	2989
1058460038000	1:55	2	1.7147743014091235	30	2989
1058460043031	2:0	2	1.7314977560871152	30	2989
1058460048046	2:5	2	1.7314977560871152	30	2989
1058460052812	2:10	2	1.721462165078371	30	2989
1058460057812	2:15	2	1.721462165078371	30	2989
1058460062812	2:20	2	1.7146380754911856	30	2989
1058460067812	2:25	2	1.7146380754911856	30	5554
1058460072812	2:30	2	1.7233637358628238	30	5554
1058460077843	2:35	2	1.7233637358628238	30	5554
1058460082843	2:40	2	1.7118948078219824	30	5554
1058460087953	2:45	2	1.7118948078219824	30	5554
1058460092953	2:50	2	1.7118948078219824	30	5554
1058460098000	2:55	1	1.7072811222465085	30	5404
1058460103000	3:0	1	1.7072811222465085	30	5404
1058460108015	3:5	1	1.7028195101872812	30	5404
1058460113015	3:10	1	1.7028195101872812	30	5404
1058460118015	3:15	1	1.6997860049451705	30	6288
1058460123031	3:20	1	1.6997860049451705	30	6288
1058460128031	3:25	1	1.6997860049451705	30	6288
1058460133031	3:30	1	1.7003572983835002	30	6288
1058460137812	3:35	0	1.7003572983835002	30	6440
1058460142812	3:40	0	1.7003572983835002	30	6530
1058460147812	3:45	0	1.7003572983835002	30	6530
1058460150562	3:47	0	1.7003572983835002	30	missed: 6794
1058460151843	3:49	1	1.7003572983835002	30	missed: 6862
1058460157953	3:55	2	1.7003572983835002	30	6440
1058460162984	4:0	2	1.7003572983835002	30	6440
1058460168000	4:5	2	1.7003572983835002	30	6440
1058460173000	4:10	2	1.68328975065374	30	6440
1058460178000	4:15	2	1.68328975065374	30	6440
1058460183000	4:20	2	1.6765667900202936	30	6440
1058460188000	4:25	2	1.6797252785759336	30	6440
1058460193000	4:30	2	1.6797252785759336	30	9478
1058460198031	4:35	2	1.6754162506771486	30	9478
1058460203031	4:40	1	1.6754162506771486	30	7978
1058460208031	4:45	1	1.6731006567761868	30	8942
1058460213031	4:50	1	1.6769284779892086	30	8942
1058460218031	4:55	1	1.6769284779892086	30	8942
1058460223031	5:0	1	1.673425870046268	30	8942
