SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058848075324	0:0	1	1.9585980733756918	30	112
1058848080344	0:5	1	2.4030669492581973	30	112
1058848085364	0:10	1	2.5365458750963765	30	243
1058848090384	0:15	1	2.640540086279344	30	428
1058848095403	0:20	1	2.6644645017214112	30	428
1058848100423	0:25	1	2.6772021546261096	30	895
1058848105443	0:30	1	2.7091266556291393	30	895
1058848110463	0:35	1	2.704334034830878	30	1108
1058848115482	0:40	1	2.7738512949039267	30	1108
1058848120271	0:45	2	2.843019372077489	30	1448
1058848125301	0:50	2	2.843019372077489	30	1448
1058848126556	0:51	2	2.843019372077489	30	missed: 1450
1058848130331	0:55	2	2.843019372077489	30	1448
1058848135351	1:0	2	2.843019372077489	30	1448
1058848140370	1:5	2	2.843019372077489	30	1448
1058848145390	1:10	2	2.748677189111296	30	1618
1058848150410	1:15	2	2.7572179572763686	30	2475
1058848155470	1:20	2	2.7520870320704116	30	2475
1058848160259	1:25	2	2.7449106556527147	30	2475
1058848165298	1:30	2	2.7502031884964055	30	2752
1058848170318	1:35	2	2.7502031884964055	30	2752
1058848175338	1:40	2	2.7543215824076173	30	2989
1058848180358	1:45	2	2.76433543254889	30	2989
1058848185377	1:50	2	2.786248408666741	30	2989
1058848190397	1:55	2	2.776857304839811	30	2989
1058848195417	2:0	2	2.7716525146962767	30	2989
1058848200256	2:5	2	2.7716525146962767	30	2989
1058848205276	2:10	2	2.7764952564985457	30	2989
1058848210296	2:15	2	2.7766654992606425	30	2989
1058848215315	2:20	2	2.76915346525608	30	2989
1058848220335	2:25	2	2.76915346525608	30	5554
1058848225355	2:30	2	2.7776688840513093	30	5554
1058848230375	2:35	1	2.7798042449153724	30	3994
1058848235394	2:40	1	2.7798042449153724	30	5404
1058848240414	2:45	1	2.7935216950988777	30	5404
1058848245434	2:50	1	2.7959807546061697	30	5404
1058848250454	2:55	1	2.7982955988995437	30	5404
1058848255343	3:0	1	2.7982955988995437	30	5404
1058848260362	3:5	1	2.798050091055762	30	5404
1058848265382	3:10	1	2.798050091055762	30	5404
1058848270402	3:15	0	2.790102784377834	30	6142
1058848275422	3:20	0	2.7981471030253844	30	6142
1058848280441	3:25	0	2.7981471030253844	30	6142
1058848285461	3:30	0	2.79229037120209	30	6288
1058848290481	3:35	0	2.8013356087270833	30	6440
1058848295501	3:40	0	2.808917637707288	30	6530
1058848300270	3:45	0	2.804588006613343	30	6794
1058848305289	3:50	0	2.8055566160709904	30	6862
1058848310309	3:55	0	2.8109099634734847	30	6862
1058848315329	4:0	0	2.818753125082239	30	7308
1058848320349	4:5	0	2.8245980415075715	30	7308
1058848325368	4:10	0	2.8188366266618177	30	7594
1058848330388	4:15	0	2.81489880937708	30	7594
1058848335408	4:20	0	2.8249473867124903	30	7750
1058848340427	4:25	0	2.8222200270012188	30	7978
1058848345447	4:30	0	2.8246393611540443	30	8173
1058848350467	4:35	0	2.8246393611540443	30	8173
1058848355487	4:40	0	2.820235730011276	30	8443
1058848360255	4:45	0	2.81966811906458	30	8566
1058848365275	4:50	0	2.8183459301209033	30	8743
1058848370295	4:55	0	2.8173847758081334	30	8942
1058848375314	5:0	0	2.8173847758081334	30	8942
