SystemTime	Time	ClientLevel	Bandwidth	FrameRate	CurentFrame
1058840605481	0:5	1	2.804032191155729	30	112
1058840610486	0:10	1	2.8252877697841727	30	243
1058840615562	0:15	1	2.827030990945033	30	428
1058840620567	0:20	1	2.8148814207036086	30	428
1058840625573	0:25	0	2.809642729728353	30	638
1058840630578	0:30	0	2.8245471056675835	30	895
1058840635583	0:35	0	2.8714614225676005	30	1108
1058840640609	0:40	0	2.9089754840637085	30	1283
1058840645614	0:45	0	2.9089754840637085	30	1283
1058840650619	0:50	0	2.917488153298053	30	1448
1058840655625	0:55	0	2.924686932338805	30	1631
1058840660630	1:0	0	2.9231216978597665	30	1890
1058840665635	1:5	0	2.9145902027074033	30	1890
1058840670641	1:10	0	2.9000427057316274	30	1890
1058840675646	1:15	0	2.89942500730923	30	2383
1058840680651	1:20	0	2.89942500730923	30	2383
1058840685657	1:25	0	2.882517720442303	30	2723
1058840690662	1:30	0	2.8803494569106394	30	2723
1058840695667	1:35	0	2.8962661083783896	30	2945
1058840700673	1:40	0	2.8962661083783896	30	3063
1058840705428	1:45	0	2.8810981123813697	30	3135
1058840710433	1:50	0	2.9046530343490513	30	3196
1058840715439	1:55	0	2.8993929258881836	30	3429
1058840720444	2:0	0	2.8995501002087334	30	3429
1058840725449	2:5	0	2.9106974439311353	30	3784
1058840730455	2:10	0	2.9106974439311353	30	3898
1058840735460	2:15	0	2.9109095245789383	30	3994
1058840740465	2:20	0	2.907886416775731	30	4168
1058840745471	2:25	0	2.915399346626112	30	4372
1058840750476	2:30	0	2.915399346626112	30	4578
1058840755481	2:35	0	2.904771520303697	30	4578
1058840760487	2:40	0	2.8973848613456434	30	4578
1058840765492	2:45	0	2.8973848613456434	30	5056
1058840770497	2:50	0	2.9037303559726495	30	5056
1058840775503	2:55	0	2.9004996108856953	30	5185
1058840780508	3:0	0	2.9004996108856953	30	5404
1058840785514	3:5	0	2.8981681745426173	30	5407
1058840790519	3:10	0	2.905337361530715	30	5407
1058840795534	3:15	0	2.898127119100156	30	6142
1058840800540	3:20	0	2.898127119100156	30	6142
1058840805545	3:25	0	2.9049875128544147	30	6142
1058840810640	3:30	0	2.9080052372623033	30	6288
1058840815646	3:35	0	2.900536297062804	30	6440
1058840820651	3:40	0	2.9006836132590768	30	6530
1058840825656	3:45	0	2.912282276465781	30	6794
1058840830662	3:50	0	2.9172200894816975	30	6862
1058840835667	3:55	0	2.911636850786939	30	6862
1058840840672	4:0	0	2.911636850786939	30	7308
1058840845428	4:5	0	2.905457203472928	30	7308
1058840850433	4:10	0	2.9061331681419014	30	7594
1058840855438	4:15	0	2.9003684692551808	30	7594
1058840860454	4:20	0	2.908339924422181	30	7750
1058840865469	4:25	0	2.9092266470311507	30	7978
1058840870474	4:30	0	2.9054663460191823	30	8173
1058840875480	4:35	0	2.904747910519695	30	8173
1058840880485	4:40	0	2.904747910519695	30	8443
1058840885490	4:45	0	2.9017961958398226	30	8566
1058840890496	4:50	0	2.8988387816058183	30	8743
1058840895501	4:55	0	2.8969158726401134	30	8942
1058840900506	5:0	0	2.894817543974391	30	8942
